repo_name,language,package_name,package_version,package_with_version,file_last_modified,file_path,org_name,dependency_type
sentra-infrastructure-common,python,typing-extensions,^4.9.0,typing-extensions==^4.9.0,2025-03-06T02:09:13.125734,sentra-metrics/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,pydantic,^2.5.3,pydantic==^2.5.3,2025-03-06T02:09:13.125734,sentra-metrics/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,pydantic-settings,^2.1.0,pydantic-settings==^2.1.0,2025-03-06T02:09:13.125734,sentra-metrics/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,black,^23.7.0,black==^23.7.0,2025-03-06T02:09:13.125734,sentra-metrics/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,isort,^5.12.0,isort==^5.12.0,2025-03-06T02:09:13.125734,sentra-metrics/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,darker,1.6.1,darker==1.6.1,2025-03-06T02:09:13.125734,sentra-metrics/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,mypy,^1.5.1,mypy==^1.5.1,2025-03-06T02:09:13.125734,sentra-metrics/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,flake8,^6.0.0,flake8==^6.0.0,2025-03-06T02:09:13.125734,sentra-metrics/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,pytest,^7.3.1,pytest==^7.3.1,2025-03-06T02:09:13.125734,sentra-metrics/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,python,^3.9,python==^3.9,2025-03-06T02:09:13.113559,sentra-graph-database/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,neo4j,^5.18.0,neo4j==^5.18.0,2025-03-06T02:09:13.113559,sentra-graph-database/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,pydantic,^2.5.3,pydantic==^2.5.3,2025-03-06T02:09:13.113559,sentra-graph-database/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,loguru,^0.7.2,loguru==^0.7.2,2025-03-06T02:09:13.113559,sentra-graph-database/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,pydantic-settings,^2.2.1,pydantic-settings==^2.2.1,2025-03-06T02:09:13.113559,sentra-graph-database/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,flake8,^7.0.0,flake8==^7.0.0,2025-03-06T02:09:13.113559,sentra-graph-database/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,pytest,^8.1.1,pytest==^8.1.1,2025-03-06T02:09:13.113559,sentra-graph-database/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,mypy,^1.9.0,mypy==^1.9.0,2025-03-06T02:09:13.113559,sentra-graph-database/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,black,^24.3.0,black==^24.3.0,2025-03-06T02:09:13.113559,sentra-graph-database/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,pytest-asyncio,^0.23.6,pytest-asyncio==^0.23.6,2025-03-06T02:09:13.113559,sentra-graph-database/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,python,^3.9,python==^3.9,2025-03-06T02:09:13.110974,sentra-feature-flag/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,loguru,^0.7.2,loguru==^0.7.2,2025-03-06T02:09:13.110974,sentra-feature-flag/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,cachetools,^5.3.2,cachetools==^5.3.2,2025-03-06T02:09:13.110974,sentra-feature-flag/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,types-cachetools,^5.3.0.7,types-cachetools==^5.3.0.7,2025-03-06T02:09:13.110974,sentra-feature-flag/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,pydantic,^2.5.3,pydantic==^2.5.3,2025-03-06T02:09:13.110974,sentra-feature-flag/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,black,^23.7.0,black==^23.7.0,2025-03-06T02:09:13.110974,sentra-feature-flag/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,pytest,^7.4.4,pytest==^7.4.4,2025-03-06T02:09:13.110974,sentra-feature-flag/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,fakeredis,^2.20.1,fakeredis==^2.20.1,2025-03-06T02:09:13.110974,sentra-feature-flag/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,pytest-asyncio,^0.23.3,pytest-asyncio==^0.23.3,2025-03-06T02:09:13.110974,sentra-feature-flag/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,mypy,^1.5.1,mypy==^1.5.1,2025-03-06T02:09:13.110974,sentra-feature-flag/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,python,^3.9,python==^3.9,2025-03-06T02:09:13.100200,sentra-cache/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,loguru,^0.7.0,loguru==^0.7.0,2025-03-06T02:09:13.100200,sentra-cache/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,redis,^5.0.0,redis==^5.0.0,2025-03-06T02:09:13.100200,sentra-cache/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,pydantic,^2.5.3,pydantic==^2.5.3,2025-03-06T02:09:13.100200,sentra-cache/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,pydantic-settings,^2.1.0,pydantic-settings==^2.1.0,2025-03-06T02:09:13.100200,sentra-cache/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,mypy,^1.8.0,mypy==^1.8.0,2025-03-06T02:09:13.100200,sentra-cache/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,black,^23.7.0,black==^23.7.0,2025-03-06T02:09:13.100200,sentra-cache/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,isort,^5.12.0,isort==^5.12.0,2025-03-06T02:09:13.100200,sentra-cache/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,darker,1.6.1,darker==1.6.1,2025-03-06T02:09:13.100200,sentra-cache/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,flake8,^6.0.0,flake8==^6.0.0,2025-03-06T02:09:13.100200,sentra-cache/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,pytest,^7.3.1,pytest==^7.3.1,2025-03-06T02:09:13.100200,sentra-cache/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,pytest-asyncio,^0.21.1,pytest-asyncio==^0.21.1,2025-03-06T02:09:13.100200,sentra-cache/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,python,^3.11,python==^3.11,2025-03-06T02:09:13.129942,sentra-relational-database/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,loguru,^0.7.2,loguru==^0.7.2,2025-03-06T02:09:13.129942,sentra-relational-database/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,sqlalchemy,^2.0.21,sqlalchemy==^2.0.21,2025-03-06T02:09:13.129942,sentra-relational-database/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,asyncpg,^0.28.0,asyncpg==^0.28.0,2025-03-06T02:09:13.129942,sentra-relational-database/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,greenlet,^3.0.0,greenlet==^3.0.0,2025-03-06T02:09:13.129942,sentra-relational-database/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,pydantic,^2.5.3,pydantic==^2.5.3,2025-03-06T02:09:13.129942,sentra-relational-database/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,black,^23.7.0,black==^23.7.0,2025-03-06T02:09:13.129942,sentra-relational-database/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,isort,^5.12.0,isort==^5.12.0,2025-03-06T02:09:13.129942,sentra-relational-database/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,mypy,^1.5.1,mypy==^1.5.1,2025-03-06T02:09:13.129942,sentra-relational-database/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,flake8,^6.0.0,flake8==^6.0.0,2025-03-06T02:09:13.129942,sentra-relational-database/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,pytest,^7.4.0,pytest==^7.4.0,2025-03-06T02:09:13.129942,sentra-relational-database/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,pytest-asyncio,^0.21.1,pytest-asyncio==^0.21.1,2025-03-06T02:09:13.129942,sentra-relational-database/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,python,^3.9,python==^3.9,2025-03-06T02:09:13.097201,sentra-audit-sdk/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,loguru,^0.7.0,loguru==^0.7.0,2025-03-06T02:09:13.097201,sentra-audit-sdk/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,pydantic-settings,^2.1.0,pydantic-settings==^2.1.0,2025-03-06T02:09:13.097201,sentra-audit-sdk/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,pydantic,^2.5.3,pydantic==^2.5.3,2025-03-06T02:09:13.097201,sentra-audit-sdk/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,mypy,^1.8.0,mypy==^1.8.0,2025-03-06T02:09:13.097201,sentra-audit-sdk/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,sentra-pymodels,^5.0.2,sentra-pymodels==^5.0.2,2025-03-06T02:09:13.097201,sentra-audit-sdk/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,pytest,^7.4.0,pytest==^7.4.0,2025-03-06T02:09:13.097201,sentra-audit-sdk/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,black,^23.7.0,black==^23.7.0,2025-03-06T02:09:13.097201,sentra-audit-sdk/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,isort,^5.12.0,isort==^5.12.0,2025-03-06T02:09:13.097201,sentra-audit-sdk/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,flake8,^6.0.0,flake8==^6.0.0,2025-03-06T02:09:13.097201,sentra-audit-sdk/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,pytest-asyncio,^0.21.1,pytest-asyncio==^0.21.1,2025-03-06T02:09:13.097201,sentra-audit-sdk/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,python,^3.9,python==^3.9,2025-03-06T02:09:13.103953,sentra-common-utils/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,loguru,^0.7.2,loguru==^0.7.2,2025-03-06T02:09:13.103953,sentra-common-utils/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,aiohttp,^3.8.6,aiohttp==^3.8.6,2025-03-06T02:09:13.103953,sentra-common-utils/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,requests,^2.31.0,requests==^2.31.0,2025-03-06T02:09:13.103953,sentra-common-utils/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,redis,^5.0.1,redis==^5.0.1,2025-03-06T02:09:13.103953,sentra-common-utils/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,cachetools,^5.3.2,cachetools==^5.3.2,2025-03-06T02:09:13.103953,sentra-common-utils/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,asyncache,^0.3.1,asyncache==^0.3.1,2025-03-06T02:09:13.103953,sentra-common-utils/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,sentra-pymodels,^5.0.2,sentra-pymodels==^5.0.2,2025-03-06T02:09:13.103953,sentra-common-utils/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,pydantic-settings,^2.1.0,pydantic-settings==^2.1.0,2025-03-06T02:09:13.103953,sentra-common-utils/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,sentra-feature-flag,^2.0.7,sentra-feature-flag==^2.0.7,2025-03-06T02:09:13.103953,sentra-common-utils/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,black,^23.7.0,black==^23.7.0,2025-03-06T02:09:13.103953,sentra-common-utils/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,isort,^5.12.0,isort==^5.12.0,2025-03-06T02:09:13.103953,sentra-common-utils/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,darker,1.6.1,darker==1.6.1,2025-03-06T02:09:13.103953,sentra-common-utils/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,mypy,^1.5.1,mypy==^1.5.1,2025-03-06T02:09:13.103953,sentra-common-utils/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,flake8,^6.0.0,flake8==^6.0.0,2025-03-06T02:09:13.103953,sentra-common-utils/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,pytest,^7.4.0,pytest==^7.4.0,2025-03-06T02:09:13.103953,sentra-common-utils/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,pytest-asyncio,^0.21.1,pytest-asyncio==^0.21.1,2025-03-06T02:09:13.103953,sentra-common-utils/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,types-requests,^2.31.0.10,types-requests==^2.31.0.10,2025-03-06T02:09:13.103953,sentra-common-utils/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,types-cachetools,^5.3.0.7,types-cachetools==^5.3.0.7,2025-03-06T02:09:13.103953,sentra-common-utils/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,python,^3.9,python==^3.9,2025-03-06T02:09:13.132686,sentra-settings-sdk/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,loguru,^0.7.2,loguru==^0.7.2,2025-03-06T02:09:13.132686,sentra-settings-sdk/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,aiohttp,^3.8.6,aiohttp==^3.8.6,2025-03-06T02:09:13.132686,sentra-settings-sdk/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,requests,^2.31.0,requests==^2.31.0,2025-03-06T02:09:13.132686,sentra-settings-sdk/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,pydantic,^2.5.3,pydantic==^2.5.3,2025-03-06T02:09:13.132686,sentra-settings-sdk/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,sentra-pymodels,^5.0.2,sentra-pymodels==^5.0.2,2025-03-06T02:09:13.132686,sentra-settings-sdk/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,async-lru,^2.0.4,async-lru==^2.0.4,2025-03-06T02:09:13.132686,sentra-settings-sdk/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,cachetools,^5.3.2,cachetools==^5.3.2,2025-03-06T02:09:13.132686,sentra-settings-sdk/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,backoff,^2.2.1,backoff==^2.2.1,2025-03-06T02:09:13.132686,sentra-settings-sdk/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,types-cachetools,^5.4.0.20240717,types-cachetools==^5.4.0.20240717,2025-03-06T02:09:13.132686,sentra-settings-sdk/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,sentra-cache,^2.0.9,sentra-cache==^2.0.9,2025-03-06T02:09:13.132686,sentra-settings-sdk/pyproject.toml,sentraio,normal
sentra-infrastructure-common,python,black,^23.7.0,black==^23.7.0,2025-03-06T02:09:13.132686,sentra-settings-sdk/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,isort,^5.12.0,isort==^5.12.0,2025-03-06T02:09:13.132686,sentra-settings-sdk/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,darker,1.6.1,darker==1.6.1,2025-03-06T02:09:13.132686,sentra-settings-sdk/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,mypy,^1.5.1,mypy==^1.5.1,2025-03-06T02:09:13.132686,sentra-settings-sdk/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,flake8,^6.0.0,flake8==^6.0.0,2025-03-06T02:09:13.132686,sentra-settings-sdk/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,pytest,^7.4.0,pytest==^7.4.0,2025-03-06T02:09:13.132686,sentra-settings-sdk/pyproject.toml,sentraio,dev
sentra-infrastructure-common,python,pytest-asyncio,^0.21.1,pytest-asyncio==^0.21.1,2025-03-06T02:09:13.132686,sentra-settings-sdk/pyproject.toml,sentraio,dev
reportgen,python,python,>=3.9,python==>=3.9,2025-03-06T02:11:16.868289,pyproject.toml,sentraio,normal
reportgen,python,weasyprint,^63.1,weasyprint==^63.1,2025-03-06T02:11:16.868289,pyproject.toml,sentraio,normal
reportgen,python,altair,^5.0.0,altair==^5.0.0,2025-03-06T02:11:16.868289,pyproject.toml,sentraio,normal
reportgen,python,vl-convert-python,^1.7.0,vl-convert-python==^1.7.0,2025-03-06T02:11:16.868289,pyproject.toml,sentraio,normal
reportgen,python,pandas,^2.0.0,pandas==^2.0.0,2025-03-06T02:11:16.868289,pyproject.toml,sentraio,normal
reportgen,python,pydantic,^2.0.0,pydantic==^2.0.0,2025-03-06T02:11:16.868289,pyproject.toml,sentraio,normal
reportgen,python,jinja2,^3.0.0,jinja2==^3.0.0,2025-03-06T02:11:16.868289,pyproject.toml,sentraio,normal
reportgen,python,aiosqlite,^0.19.0,aiosqlite==^0.19.0,2025-03-06T02:11:16.868289,pyproject.toml,sentraio,normal
reportgen,python,python-dateutil,^2.9.0.post0,python-dateutil==^2.9.0.post0,2025-03-06T02:11:16.868289,pyproject.toml,sentraio,normal
reportgen,python,uvicorn,^0.34.0,uvicorn==^0.34.0,2025-03-06T02:11:16.868289,pyproject.toml,sentraio,normal
reportgen,python,fastapi,^0.115.8,fastapi==^0.115.8,2025-03-06T02:11:16.868289,pyproject.toml,sentraio,normal
reportgen,python,pytest,^7.0.0,pytest==^7.0.0,2025-03-06T02:11:16.868289,pyproject.toml,sentraio,dev
reportgen,python,black,^22.0.0,black==^22.0.0,2025-03-06T02:11:16.868289,pyproject.toml,sentraio,dev
reportgen,python,isort,^5.0.0,isort==^5.0.0,2025-03-06T02:11:16.868289,pyproject.toml,sentraio,dev
sentra-openvpn-utils,python,python,^3.11,python==^3.11,2025-03-06T02:10:36.910794,pyproject.toml,sentraio,normal
sentra-openvpn-utils,python,bump2version,^1.0.1,bump2version==^1.0.1,2025-03-06T02:10:36.910794,pyproject.toml,sentraio,normal
sentra-scraping,python,python,^3.7,python==^3.7,2025-03-06T02:07:28.084908,pyproject.toml,sentraio,normal
sentra-scraping,python,beautifulsoup4,^4.11.1,beautifulsoup4==^4.11.1,2025-03-06T02:07:28.084908,pyproject.toml,sentraio,normal
sentra-scraping,python,sqlitedict,^2.0.0,sqlitedict==^2.0.0,2025-03-06T02:07:28.084908,pyproject.toml,sentraio,normal
sentra-scraping,python,Scrapy,^2.6.2,Scrapy==^2.6.2,2025-03-06T02:07:28.084908,pyproject.toml,sentraio,normal
sentra-scraping,python,warcio,^1.7.4,warcio==^1.7.4,2025-03-06T02:07:28.084908,pyproject.toml,sentraio,normal
sentra-scraping,python,detect-secrets,^1.4.0,detect-secrets==^1.4.0,2025-03-06T02:07:28.084908,pyproject.toml,sentraio,normal
sentra-scraping,python,s3fs,^2022.8.2,s3fs==^2022.8.2,2025-03-06T02:07:28.084908,pyproject.toml,sentraio,normal
sentra-connection-toolkit,python,python,^3.9,python==^3.9,2025-03-06T02:07:57.941358,pyproject.toml,sentraio,normal
sentra-connection-toolkit,python,loguru,^0.7.2,loguru==^0.7.2,2025-03-06T02:07:57.941358,pyproject.toml,sentraio,normal
sentra-connection-toolkit,python,ruff,^0.3.4,ruff==^0.3.4,2025-03-06T02:07:57.941358,pyproject.toml,sentraio,dev
databreachesdb,python,python,^3.9,python==^3.9,2025-03-06T02:07:25.741668,pyproject.toml,sentraio,normal
databreachesdb,python,Scrapy,^2.6.3,Scrapy==^2.6.3,2025-03-06T02:07:25.741668,pyproject.toml,sentraio,normal
databreachesdb,python,peewee,^3.15.3,peewee==^3.15.3,2025-03-06T02:07:25.741668,pyproject.toml,sentraio,normal
databreachesdb,python,PyPDF2,^2.11.0,PyPDF2==^2.11.0,2025-03-06T02:07:25.741668,pyproject.toml,sentraio,normal
databreachesdb,python,Flask,^2.2.2,Flask==^2.2.2,2025-03-06T02:07:25.741668,pyproject.toml,sentraio,normal
databreachesdb,python,Flask-Assets,^2.0,Flask-Assets==^2.0,2025-03-06T02:07:25.741668,pyproject.toml,sentraio,normal
databreachesdb,python,pytailwindcss,^0.1.4,pytailwindcss==^0.1.4,2025-03-06T02:07:25.741668,pyproject.toml,sentraio,normal
databreachesdb,python,flask-paginate,^2022.1.8,flask-paginate==^2022.1.8,2025-03-06T02:07:25.741668,pyproject.toml,sentraio,normal
databreachesdb,python,sheetfu,^1.6.1,sheetfu==^1.6.1,2025-03-06T02:07:25.741668,pyproject.toml,sentraio,normal
databreachesdb,python,google-api-python-client,1.7.4,google-api-python-client==1.7.4,2025-03-06T02:07:25.741668,pyproject.toml,sentraio,normal
databreachesdb,python,google-auth-httplib2,^0.1.0,google-auth-httplib2==^0.1.0,2025-03-06T02:07:25.741668,pyproject.toml,sentraio,normal
databreachesdb,python,google-auth-oauthlib,^0.5.3,google-auth-oauthlib==^0.5.3,2025-03-06T02:07:25.741668,pyproject.toml,sentraio,normal
databreachesdb,python,linkedin-api,^1.1.0,linkedin-api==^1.1.0,2025-03-06T02:07:25.741668,pyproject.toml,sentraio,normal
databreachesdb,python,beautifulsoup4,^4.11.1,beautifulsoup4==^4.11.1,2025-03-06T02:07:25.741668,pyproject.toml,sentraio,normal
databreachesdb,python,Flask-Caching,^2.0.1,Flask-Caching==^2.0.1,2025-03-06T02:07:25.741668,pyproject.toml,sentraio,normal
databreachesdb,python,Webflowpy,^0.0.5,Webflowpy==^0.0.5,2025-03-06T02:07:25.741668,pyproject.toml,sentraio,normal
databreachesdb,python,Scrapy,^2.6.3,Scrapy==^2.6.3,2025-03-06T02:07:25.741668,pyproject.toml,sentraio,dev
databreachesdb,python,autopep8,^1.7.0,autopep8==^1.7.0,2025-03-06T02:07:25.741668,pyproject.toml,sentraio,dev
databreachesdb,javascript,@tailwindcss/typography,^0.5.7,@tailwindcss/typography@^0.5.7,2025-03-06T02:07:25.735049,app/static/package.json,sentraio,normal
databreachesdb,javascript,tailwindcss,^3.1.8,tailwindcss@^3.1.8,2025-03-06T02:07:25.735049,app/static/package.json,sentraio,normal
sentra-data-lake,python,python,^3.9,python==^3.9,2025-03-06T02:08:37.439225,s3_kafka_connector/pyproject.toml,sentraio,normal
sentra-data-lake,python,snowflake-connector-python,^3.0.4,snowflake-connector-python==^3.0.4,2025-03-06T02:08:37.439225,s3_kafka_connector/pyproject.toml,sentraio,normal
sentra-data-lake,python,python,^3.9,python==^3.9,2025-03-06T02:08:37.435947,debezium_mongodb_source_connector/pyproject.toml,sentraio,normal
sentra-data-lake,python,requests,^2.32.3,requests==^2.32.3,2025-03-06T02:08:37.435947,debezium_mongodb_source_connector/pyproject.toml,sentraio,normal
sentra-data-lake,python,pyyaml,^6.0.2,pyyaml==^6.0.2,2025-03-06T02:08:37.435947,debezium_mongodb_source_connector/pyproject.toml,sentraio,normal
sentra-data-lake,python,pydantic,^2.8.2,pydantic==^2.8.2,2025-03-06T02:08:37.435947,debezium_mongodb_source_connector/pyproject.toml,sentraio,normal
sentra-data-lake,python,loguru,^0.7.2,loguru==^0.7.2,2025-03-06T02:08:37.435947,debezium_mongodb_source_connector/pyproject.toml,sentraio,normal
sentra-data-lake,python,black,^24.8.0,black==^24.8.0,2025-03-06T02:08:37.435947,debezium_mongodb_source_connector/pyproject.toml,sentraio,dev
sentra-data-lake,python,isort,^5.13.2,isort==^5.13.2,2025-03-06T02:08:37.435947,debezium_mongodb_source_connector/pyproject.toml,sentraio,dev
sentra-data-lake,python,flake8,^7.1.1,flake8==^7.1.1,2025-03-06T02:08:37.435947,debezium_mongodb_source_connector/pyproject.toml,sentraio,dev
sentra-data-lake,python,mypy,^1.11.1,mypy==^1.11.1,2025-03-06T02:08:37.435947,debezium_mongodb_source_connector/pyproject.toml,sentraio,dev
sentra-data-lake,python,python,^3.9,python==^3.9,2025-03-06T02:08:37.432782,debezium_kafka_connector/pyproject.toml,sentraio,normal
sentra-data-lake,python,requests,^2.32.3,requests==^2.32.3,2025-03-06T02:08:37.432782,debezium_kafka_connector/pyproject.toml,sentraio,normal
sentra-data-lake,python,pyyaml,^6.0.2,pyyaml==^6.0.2,2025-03-06T02:08:37.432782,debezium_kafka_connector/pyproject.toml,sentraio,normal
sentra-data-lake,python,pydantic,^2.8.2,pydantic==^2.8.2,2025-03-06T02:08:37.432782,debezium_kafka_connector/pyproject.toml,sentraio,normal
sentra-data-lake,python,loguru,^0.7.2,loguru==^0.7.2,2025-03-06T02:08:37.432782,debezium_kafka_connector/pyproject.toml,sentraio,normal
sentra-data-lake,python,black,^24.8.0,black==^24.8.0,2025-03-06T02:08:37.432782,debezium_kafka_connector/pyproject.toml,sentraio,dev
sentra-data-lake,python,isort,^5.13.2,isort==^5.13.2,2025-03-06T02:08:37.432782,debezium_kafka_connector/pyproject.toml,sentraio,dev
sentra-data-lake,python,flake8,^7.1.1,flake8==^7.1.1,2025-03-06T02:08:37.432782,debezium_kafka_connector/pyproject.toml,sentraio,dev
sentra-data-lake,python,mypy,^1.11.1,mypy==^1.11.1,2025-03-06T02:08:37.432782,debezium_kafka_connector/pyproject.toml,sentraio,dev
sentra-asset-analysis-automation,python,python,^3.12,python==^3.12,2025-03-06T02:10:53.325799,sentra_analysis_app/pyproject.toml,sentraio,normal
sentra-asset-analysis-automation,python,fastapi,^0.115.8,fastapi==^0.115.8,2025-03-06T02:10:53.325799,sentra_analysis_app/pyproject.toml,sentraio,normal
sentra-asset-analysis-automation,python,uvicorn,^0.34.0,uvicorn==^0.34.0,2025-03-06T02:10:53.325799,sentra_analysis_app/pyproject.toml,sentraio,normal
sentra-asset-analysis-automation,python,boto3,^1.36.21,boto3==^1.36.21,2025-03-06T02:10:53.325799,sentra_analysis_app/pyproject.toml,sentraio,normal
sentra-asset-analysis-automation,python,python-dotenv,^1.0.1,python-dotenv==^1.0.1,2025-03-06T02:10:53.325799,sentra_analysis_app/pyproject.toml,sentraio,normal
sentra-asset-analysis-automation,python,openai,^1.63.0,openai==^1.63.0,2025-03-06T02:10:53.325799,sentra_analysis_app/pyproject.toml,sentraio,normal
sentra-asset-analysis-automation,python,pydantic,^2.10.6,pydantic==^2.10.6,2025-03-06T02:10:53.325799,sentra_analysis_app/pyproject.toml,sentraio,normal
sentra-asset-analysis-automation,python,polars,^1.22.0,polars==^1.22.0,2025-03-06T02:10:53.325799,sentra_analysis_app/pyproject.toml,sentraio,normal
sentra-asset-analysis-automation,javascript,@emotion/react,^11.14.0,@emotion/react@^11.14.0,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-automation,javascript,@emotion/styled,^11.14.0,@emotion/styled@^11.14.0,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-automation,javascript,@hey-api/client-fetch,^0.8.1,@hey-api/client-fetch@^0.8.1,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-automation,javascript,@mui/icons-material,^6.4.5,@mui/icons-material@^6.4.5,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-automation,javascript,@mui/material,^6.4.4,@mui/material@^6.4.4,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-automation,javascript,@mui/x-data-grid,^7.27.0,@mui/x-data-grid@^7.27.0,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-automation,javascript,@tanstack/react-query,^5.66.7,@tanstack/react-query@^5.66.7,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-automation,javascript,@testing-library/dom,^10.4.0,@testing-library/dom@^10.4.0,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-automation,javascript,@testing-library/jest-dom,^6.6.3,@testing-library/jest-dom@^6.6.3,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
